id;address;categories;city;country;latitude;longitude;currency;menus.description;menus.name;name;postalCode;province
AVwcoZ4dIN2L1WUfnJn4;584 Amsterdam Ave;Restaurant;New York;US;40.789205;-73.973906;USD;beef, pizza sauce, onions and provolone cheese;Pepperoni Pizza;Bodrum Turkish Mediterranean;10024;Nyc
AVwcoZ4dIN2L1WUfnJn4;584 Amsterdam Ave;Restaurant;New York;US;40.789205;-73.973906;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Spicy Sausage Pizza;Bodrum Turkish Mediterranean;10024;Nyc
AVwcoZ4dIN2L1WUfnJn4;584 Amsterdam Ave;Restaurant;New York;US;40.789205;-73.973906;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;White Pizza;Bodrum Turkish Mediterranean;10024;Nyc
AVwcpA-CByjofQCxgj4A;13440 22 Mile Rd;Pizza Place;Utica;US;42.65518344;-82.99560353;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Pizza Bar;American Pie;48315;MI
AVwcpA-CByjofQCxgj4A;13440 22 Mile Rd;Pizza Place;Utica;US;42.65518344;-82.99560353;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Pizza Fries;American Pie;48315;MI
AVwcpG6pIN2L1WUfnRpk;5328 Main Saint (rt 53);Pizza Place;Lisle;US;41.788221;-88.07471538;USD;Cheese, sausage, pepperoni;Bbq Pizza;Passero's Pizza;60532;IL
AVwcpG6pIN2L1WUfnRpk;5328 Main Saint (rt 53);Pizza Place;Lisle;US;41.788221;-88.07471538;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Pizza Burger;Passero's Pizza;60532;IL
AVwcpG6pIN2L1WUfnRpk;5328 Main Saint (rt 53);Pizza Place;Lisle;US;41.788221;-88.07471538;USD;beef, pizza sauce, onions and provolone cheese;Pizza Puff;Passero's Pizza;60532;IL
AVwcpgSVkufWRAb5xgz5;600 N Colony Rd;Chinese Restaurant;Wallingford;US;41.469563;-72.81672;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Scallion Pancakes (chinese Pizza);Panda Garden;6492;CT
AVwcpIvjkufWRAb5xcqP;2202 Ogden Ave;Restaurant;Aurora;US;41.732212;-88.26191;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Pizza Puff;Mr. Broast;60504;IL
AVwcpJbO_7pvs4fzxYsz;8122 Guide Meridian Rd;Restaurants,Pizza Place;Lynden;US;48.936131;-122.4822271;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;1 Topping Pizza;Milt's Pizza Place Llc;98264;WA
AVwcpJbO_7pvs4fzxYsz;8122 Guide Meridian Rd;Restaurants,Pizza Place;Lynden;US;48.936131;-122.4822271;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Dessert Pizza;Milt's Pizza Place Llc;98264;WA
AVwcpJbO_7pvs4fzxYsz;8122 Guide Meridian Rd;Restaurants,Pizza Place;Lynden;US;48.936131;-122.4822271;USD;Cheese, sausage, pepperoni;Mini Pizza;Milt's Pizza Place Llc;98264;WA
AVwcpJbO_7pvs4fzxYsz;8122 Guide Meridian Rd;Restaurants,Pizza Place;Lynden;US;48.936131;-122.4822271;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Pizza Bread;Milt's Pizza Place Llc;98264;WA
AVwcpJbO_7pvs4fzxYsz;8122 Guide Meridian Rd;Restaurants,Pizza Place;Lynden;US;48.936131;-122.4822271;USD;beef, pizza sauce, onions and provolone cheese;Taco Pizza;Milt's Pizza Place Llc;98264;WA
AVwcpLb4_7pvs4fzxZDe;859 Belmont Ave S W;Pizza Place;Albany;US;44.59057117;-123.1109365;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Taco Pizza;Ciddici's;97321;OR
AVwcpLb4_7pvs4fzxZDe;859 Belmont Ave S W;Pizza Place;Albany;US;44.59057117;-123.1109365;USD;Cheese, sausage, pepperoni;Taco Pizza;Ciddici's;97321;OR
AVwcpNilByjofQCxglz-;340 W Broad St;Restaurant,Pizza Place;Burlington;US;40.075024;-74.865974;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Pizza Slice;Francesco Pizzeria and Ristorante;8016;Burlngtn City
AVwcpNilByjofQCxglz-;340 W Broad St;Restaurant,Pizza Place;Burlington;US;40.075024;-74.865974;USD;beef, pizza sauce, onions and provolone cheese;Sicilian Cheese Pizza;Francesco Pizzeria and Ristorante;8016;Burlngtn City
AVwcpsck_7pvs4fzxeys;420 N Middletown Rd;Seafood Restaurants,Bar and Grills,Greek Restaurants,Mediterranean Restaurants,Caterers,Restaurants,Restaurant,Mediterranean Restaurant;Pearl River;US;41.07429;-74.01288;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Pizza Tartlets;AquaTerra Grille;10965;NY
AVwcpsck_7pvs4fzxeys;420 N Middletown Rd;Seafood Restaurants,Bar and Grills,Greek Restaurants,Mediterranean Restaurants,Caterers,Restaurants,Restaurant,Mediterranean Restaurant;Pearl River;US;41.07429;-74.01288;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Pizza Tartlets;AquaTerra Grille;10965;NY
AVwcp-Us_7pvs4fzxhZW;550 Main St;Food And Dining,Restaurant Central Business District,Restaurant,Cincinnati Restaurants;Cincinnati;US;39.10278;-84.51006;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Pizza Burger;Cafe Americana;;OH
AVwcp-Us_7pvs4fzxhZW;550 Main St;Food And Dining,Restaurant Central Business District,Restaurant,Cincinnati Restaurants;Cincinnati;US;39.10278;-84.51006;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Pizza or Mushroom Hoagie;Cafe Americana;;OH
AVwcpzjOkufWRAb5xj8a;7091 El Cajon;Restaurant;San Diego;US;32.768514;-117.04499;USD;Cheese, sausage, pepperoni;Flatbread Pizza;Terra American Bistro;92115;CA
AVwcq1VeByjofQCxg3t1;1788 N Atherton St;Sandwich Place;State College;US;40.80853025;-77.90099013;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Cheese Pizza;Penn State Sub Shop #3;16803;PA
AVwcq7l0kufWRAb5xwkQ;2420 Columbia House Blvd;Restaurants,American Restaurants;Vancouver;US;45.618797;-122.64629;USD;beef, pizza sauce, onions and provolone cheese;Cheese Pizza;Freshii;98661;WA
AVwcq7l0kufWRAb5xwkQ;2420 Columbia House Blvd;Restaurants,American Restaurants;Vancouver;US;45.618797;-122.64629;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Pepperoni Pizza;Freshii;98661;WA
AVwcq7MN_7pvs4fzxsgN;2500 Moreland Rd;Restaurant;Willow Grove;US;40.140363;-75.123215;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Margherita Pizza;Bravo Cucina Italiana - Willow Grove;19090;PA
AVwcq7MN_7pvs4fzxsgN;2500 Moreland Rd;Restaurant;Willow Grove;US;40.140363;-75.123215;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Prosciutto Fennel Pizza;Bravo Cucina Italiana - Willow Grove;19090;PA
AVwcqCgiIN2L1WUfnb4c;222 E Main St;Mexican Restaurant,American Restaurant,Coffee Shops,Breakfast Brunch & Lunch Restaurants,,Cafeterias,Restaurants;Mount Kisco;US;41.20270479;-73.72645245;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Pizza Burger;Mango Cafe;10549;NY
AVwcqGiZkufWRAb5xmpW;7625 N Union Blvd;Sports Bar,Bar,Karaoke Bar;Colorado Springs;US;38.94356982;-104.7741287;USD;Cheese, sausage, pepperoni;Good Company Fiesta Pizza;Good Company Bar;80920;Colorado Spgs
AVwcqGiZkufWRAb5xmpW;7625 N Union Blvd;Sports Bar,Bar,Karaoke Bar;Colorado Springs;US;38.94356982;-104.7741287;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Good Company Fiesta Pizza;Good Company Bar;80920;Colorado Spgs
AVwcqGiZkufWRAb5xmpW;7625 N Union Blvd;Sports Bar,Bar,Karaoke Bar;Colorado Springs;US;38.94356982;-104.7741287;USD;beef, pizza sauce, onions and provolone cheese;Kickin Chicken Pizza;Good Company Bar;80920;Colorado Spgs
AVwcqGiZkufWRAb5xmpW;7625 N Union Blvd;Sports Bar,Bar,Karaoke Bar;Colorado Springs;US;38.94356982;-104.7741287;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Kickin Chicken Pizza;Good Company Bar;80920;Colorado Spgs
AVwcqJXvkufWRAb5xnQB;750 W High St;Pizza Place;Pottstown;US;40.2467435;-75.67882862;USD;Cheese, sausage, pepperoni;Pizza Fries;Nick's Pizza;19464;PA
AVwcqlWW_7pvs4fzxoio;4050 E 82nd St;Restaurant;Indianapolis;US;39.907755;-86.097478;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;St. Elmo Prime Rib Pizza;Harry & Izzy's - Northside;46250;IN
AVwcqlWW_7pvs4fzxoio;4050 E 82nd St;Restaurant;Indianapolis;US;39.907755;-86.097478;USD;beef, pizza sauce, onions and provolone cheese;Thin Crust Pizza;Harry & Izzy's - Northside;46250;IN
AVwcqo1LIN2L1WUfnixY;283 U.S. 22;Diner;Califon;US;40.640364;-74.796613;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Pizza;Spinning Wheel Diner;7830;NJ
AVwcqo2hkufWRAb5xtPh;51 Commercial Ave;Sandwich Place,Deli / Bodega,Restaurants,Bagels,Deli / Bodega, Coffee Shop, and Sandwich Place,Coffee Shop,Delicatessens;New Brunswick;US;40.48803;-74.43908;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Pizza Steak;Park Deli Too;8901;NJ
AVwcqoG8_7pvs4fzxpIU;11 01 43rd Ave;Restaurant,hotel bar,Italian Restaurants,Bars,Mediterranean Restaurants,Breakfast Brunch & Lunch Restaurants,,Night Clubs,Restaurants;Long Island City;US;40.752052;-73.947544;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Pizzaiola;Villa Enrico;11101;Queens
AVwcqoqWByjofQCxg1xM;26601 Aliso Creek Rd;Restaurant,Bagel Shop,Bagel Shop, Caf, and Coffee Shop,Caf,Coffee Shop,Café,Restaurants,Breakfast Brunch & Lunch Restaurants,,Coffee & Espresso Restaurants,Sandwich Shops,Bagels;Aliso Viejo;US;33.57563;-117.72453;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Bbq Chicken Pizza;Bagels & Brew;92656;CA
AVwcqoqWByjofQCxg1xM;26601 Aliso Creek Rd;Restaurant,Bagel Shop,Bagel Shop, Caf, and Coffee Shop,Caf,Coffee Shop,Café,Restaurants,Breakfast Brunch & Lunch Restaurants,,Coffee & Espresso Restaurants,Sandwich Shops,Bagels;Aliso Viejo;US;33.57563;-117.72453;USD;Cheese, sausage, pepperoni;Cheese Pizza;Bagels & Brew;92656;CA
AVwcqoqWByjofQCxg1xM;26601 Aliso Creek Rd;Restaurant,Bagel Shop,Bagel Shop, Caf, and Coffee Shop,Caf,Coffee Shop,Café,Restaurants,Breakfast Brunch & Lunch Restaurants,,Coffee & Espresso Restaurants,Sandwich Shops,Bagels;Aliso Viejo;US;33.57563;-117.72453;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Pizza Bagel;Bagels & Brew;92656;CA
AVwcquMGByjofQCxg2nN;1066 Hanes Mall Blvd;Pizza Place and Italian Restaurant;Winston Salem;US;36.06917764;-80.32186568;USD;beef, pizza sauce, onions and provolone cheese;Pizza By The Slice;Mario's Pizza;27103;Hanes
AVwcquMGByjofQCxg2nN;1066 Hanes Mall Blvd;Pizza Place and Italian Restaurant;Winston Salem;US;36.06917764;-80.32186568;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Pizza Toppings;Mario's Pizza;27103;Hanes
AVwcr1EiIN2L1WUfnwTC;222 And 222a Prospect W;Bagel Shop,Bagel Shop South Slope;Brooklyn;US;40.66001973;-73.980779;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Pizza Bagel;Terrace Bagel;11215;NY
AVwcr1EiIN2L1WUfnwTC;222 And 222a Prospect W;Bagel Shop,Bagel Shop South Slope;Brooklyn;US;40.66001973;-73.980779;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Steak Pizzaiola;Terrace Bagel;11215;NY
AVwcr6_NIN2L1WUfnxWQ;2417 Oneil Blvd;Mckeesport Restaurants,Pizza Place;Mckeesport;US;40.351893;-79.82724;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Garlic Pizza;Mama Pepino's Pizza;15131;PA
AVwcr6_NIN2L1WUfnxWQ;2417 Oneil Blvd;Mckeesport Restaurants,Pizza Place;Mckeesport;US;40.351893;-79.82724;USD;Cheese, sausage, pepperoni;White Pizza;Mama Pepino's Pizza;15131;PA
AVwcrE9CByjofQCxg6sC;14933 Pulaski Rd;BBQ Joint,Food,Restaurants,Food & Entertainment;Midlothian;US;41.620934;-87.717489;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Pizza Puff;Hog Wild;60445;IL
AVwcrFjTByjofQCxg6y_;9101 International Dr;Restaurant;Orlando;US;28.432958;-81.471476;USD;beef, pizza sauce, onions and provolone cheese;Cheese Flatbread Pizza;Maggiano's - Orlando;32819;FL
AVwcrIg_ByjofQCxg7Ug;9110 Selborne Ln;American Restaurant,Restaurant;Palmetto;US;33.5246915;-84.7358228;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Margherita Pizza, Tomatoes, Mozzarella and Basil;The Hil;30268;GA
AVwcrIg_ByjofQCxg7Ug;9110 Selborne Ln;American Restaurant,Restaurant;Palmetto;US;33.5246915;-84.7358228;USD;Cheese, sausage, pepperoni;Wild Mushroom Pizza;The Hil;30268;GA
AVwcrK7LByjofQCxg70L;6590 Sugarloaf Pkwy;Italian Restaurant;Duluth;US;33.99702659;-84.0932849;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Caprese Pizza;Vinny's New York Pizza & Grill;30097;GA
AVwcrK7LByjofQCxg70L;6590 Sugarloaf Pkwy;Italian Restaurant;Duluth;US;33.99702659;-84.0932849;USD;beef, pizza sauce, onions and provolone cheese;Greek Pizza;Vinny's New York Pizza & Grill;30097;GA
AVwcrK7LByjofQCxg70L;6590 Sugarloaf Pkwy;Italian Restaurant;Duluth;US;33.99702659;-84.0932849;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Veggie Pizza;Vinny's New York Pizza & Grill;30097;GA
AVwcrK7LByjofQCxg70L;6590 Sugarloaf Pkwy;Italian Restaurant;Duluth;US;33.99702659;-84.0932849;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;White Pizza;Vinny's New York Pizza & Grill;30097;GA
AVwcrK7LByjofQCxg70L;6590 Sugarloaf Pkwy;Italian Restaurant;Duluth;US;33.99702659;-84.0932849;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Works Pizza;Vinny's New York Pizza & Grill;30097;GA
AVwcrMqlkufWRAb5xzi4;2026 S Milledge Ave;Pizza,Italian Restaurants,Restaurants,Pizza Place;Athens;US;33.9237;-83.37992;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Cheese Pizza;Bulldawgs Pizza;30605;GA
AVwcrO2T_7pvs4fzxwBR;303 SE 17th St;Pizza Place,Italian Restaurant,Pizza,Restaurants;Ocala;US;29.171679;-82.13436;USD;Cheese, sausage, pepperoni;Broccoli Pizza;Pronto Pizza;34471;FL
AVwcrO2T_7pvs4fzxwBR;303 SE 17th St;Pizza Place,Italian Restaurant,Pizza,Restaurants;Ocala;US;29.171679;-82.13436;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Cheese Pizza;Pronto Pizza;34471;FL
AVwcrO2T_7pvs4fzxwBR;303 SE 17th St;Pizza Place,Italian Restaurant,Pizza,Restaurants;Ocala;US;29.171679;-82.13436;USD;beef, pizza sauce, onions and provolone cheese;Chicken Pizza;Pronto Pizza;34471;FL
AVwcrO2T_7pvs4fzxwBR;303 SE 17th St;Pizza Place,Italian Restaurant,Pizza,Restaurants;Ocala;US;29.171679;-82.13436;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Chicken With Broccoli Pizza;Pronto Pizza;34471;FL
AVwcrO2T_7pvs4fzxwBR;303 SE 17th St;Pizza Place,Italian Restaurant,Pizza,Restaurants;Ocala;US;29.171679;-82.13436;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Eggplant Pizza;Pronto Pizza;34471;FL
AVwcrO2T_7pvs4fzxwBR;303 SE 17th St;Pizza Place,Italian Restaurant,Pizza,Restaurants;Ocala;US;29.171679;-82.13436;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Fresh Tomatoes Pizza;Pronto Pizza;34471;FL
AVwcrO2T_7pvs4fzxwBR;303 SE 17th St;Pizza Place,Italian Restaurant,Pizza,Restaurants;Ocala;US;29.171679;-82.13436;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Hawaiian Pizza;Pronto Pizza;34471;FL
AVwcrO2T_7pvs4fzxwBR;303 SE 17th St;Pizza Place,Italian Restaurant,Pizza,Restaurants;Ocala;US;29.171679;-82.13436;USD;Cheese, sausage, pepperoni;Meat Lover Pizza;Pronto Pizza;34471;FL
AVwcrO2T_7pvs4fzxwBR;303 SE 17th St;Pizza Place,Italian Restaurant,Pizza,Restaurants;Ocala;US;29.171679;-82.13436;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Meatball Pizza;Pronto Pizza;34471;FL
AVwcrO2T_7pvs4fzxwBR;303 SE 17th St;Pizza Place,Italian Restaurant,Pizza,Restaurants;Ocala;US;29.171679;-82.13436;USD;beef, pizza sauce, onions and provolone cheese;Mushroom Pizza;Pronto Pizza;34471;FL
AVwcrO2T_7pvs4fzxwBR;303 SE 17th St;Pizza Place,Italian Restaurant,Pizza,Restaurants;Ocala;US;29.171679;-82.13436;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Onion Pizza;Pronto Pizza;34471;FL
AVwcrO2T_7pvs4fzxwBR;303 SE 17th St;Pizza Place,Italian Restaurant,Pizza,Restaurants;Ocala;US;29.171679;-82.13436;USD;Cheese, sausage, pepperoni;Pepperoni Pizza;Pronto Pizza;34471;FL
AVwcrO2T_7pvs4fzxwBR;303 SE 17th St;Pizza Place,Italian Restaurant,Pizza,Restaurants;Ocala;US;29.171679;-82.13436;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Peppers Pizza;Pronto Pizza;34471;FL
AVwcrO2T_7pvs4fzxwBR;303 SE 17th St;Pizza Place,Italian Restaurant,Pizza,Restaurants;Ocala;US;29.171679;-82.13436;USD;beef, pizza sauce, onions and provolone cheese;Pizza Slice;Pronto Pizza;34471;FL
AVwcrO2T_7pvs4fzxwBR;303 SE 17th St;Pizza Place,Italian Restaurant,Pizza,Restaurants;Ocala;US;29.171679;-82.13436;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Sausage Pizza;Pronto Pizza;34471;FL
AVwcrO2T_7pvs4fzxwBR;303 SE 17th St;Pizza Place,Italian Restaurant,Pizza,Restaurants;Ocala;US;29.171679;-82.13436;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Spinach Pizza;Pronto Pizza;34471;FL
AVwcrO2T_7pvs4fzxwBR;303 SE 17th St;Pizza Place,Italian Restaurant,Pizza,Restaurants;Ocala;US;29.171679;-82.13436;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Veggie Pizza;Pronto Pizza;34471;FL
AVwcrO2T_7pvs4fzxwBR;303 SE 17th St;Pizza Place,Italian Restaurant,Pizza,Restaurants;Ocala;US;29.171679;-82.13436;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;White Pizza;Pronto Pizza;34471;FL
AVwcrO2T_7pvs4fzxwBR;303 SE 17th St;Pizza Place,Italian Restaurant,Pizza,Restaurants;Ocala;US;29.171679;-82.13436;USD;Cheese, sausage, pepperoni;Whole Wheat Veggie Pizza;Pronto Pizza;34471;FL
AVwcrpQLByjofQCxhBOm;208 2nd St S;American Restaurant,Restaurant,Bowling Alley;Sartell;US;45.61487;-94.20777;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Greek Pizza;Great River Bowl & Partners Pub;56377;MN
AVwcrRCi_7pvs4fzxwRP;11633 San Vicente Blvd;Italian Restaurant,Cocktail Bar,Bar;Los Angeles;US;34.054242;-118.46324;USD;beef, pizza sauce, onions and provolone cheese;Brunch Pizza;Toscana;90049;Brentwood
AVwcrsS6kufWRAb5x5Jo;45 Washington Ave;Mediterranean Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza;Wheeling;US;40.07127;-80.68502;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Dessert Pizza;Greco's;26003;Mozart
AVwcrsS6kufWRAb5x5Jo;45 Washington Ave;Mediterranean Restaurants,Caterers,Restaurants,Italian Restaurants,Pizza;Wheeling;US;40.07127;-80.68502;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Pizza;Greco's;26003;Mozart
AVwcrUxbByjofQCxg9j_;2815 N Loop 1604 E;Pizza Place,Caterers,Restaurants,Pizza;San Antonio;US;29.602133;-98.443596;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Cheese Pizza;Little Nick's New York Pizzeria;78232;Hollywood Park
AVwcrUxbByjofQCxg9j_;2815 N Loop 1604 E;Pizza Place,Caterers,Restaurants,Pizza;San Antonio;US;29.602133;-98.443596;USD;Soy onion spread, pulled chicken, red pepper, scallion, shitake, mozzarella;Marino Pizza;Little Nick's New York Pizzeria;78232;Hollywood Park
AVwcrUxbByjofQCxg9j_;2815 N Loop 1604 E;Pizza Place,Caterers,Restaurants,Pizza;San Antonio;US;29.602133;-98.443596;USD;Cheese, sausage, pepperoni;Veggie Pizza;Little Nick's New York Pizzeria;78232;Hollywood Park
AVwcrUxbByjofQCxg9j_;2815 N Loop 1604 E;Pizza Place,Caterers,Restaurants,Pizza;San Antonio;US;29.602133;-98.443596;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Virgin White Pizza;Little Nick's New York Pizzeria;78232;Hollywood Park
AVwcsAcmByjofQCxhFTX;1604 N State Highway 161;Pizza Place,Restaurants,Pizza Place Southwest Dallas;Grand Prairie;US;32.763278;-97.028265;USD;beef, pizza sauce, onions and provolone cheese;Greek Pizza;Mr Jims Pizza Inc;75050;TX
AVwcsCfz_7pvs4fzx5E1;1365 Sam Nunn Blvd;Pizza Place,American;Perry;US;32.46707731;-83.74068329;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Cheese Pizza;Phat Boyz New York Style Pizzeria;31069;GA
AVwcsCfz_7pvs4fzx5E1;1365 Sam Nunn Blvd;Pizza Place,American;Perry;US;32.46707731;-83.74068329;USD;Cheese, sausage, pepperoni;City Pizza;Phat Boyz New York Style Pizzeria;31069;GA
AVwcsCfz_7pvs4fzx5E1;1365 Sam Nunn Blvd;Pizza Place,American;Perry;US;32.46707731;-83.74068329;USD;Tomato sauce, mozzarella, pepperoni, red onions black olives and fresh mushrooms;Margherita Pizza;Phat Boyz New York Style Pizzeria;31069;GA
AVwcsCfz_7pvs4fzx5E1;1365 Sam Nunn Blvd;Pizza Place,American;Perry;US;32.46707731;-83.74068329;USD;beef, pizza sauce, onions and provolone cheese;Not Just Your Regular Veggie Pizza;Phat Boyz New York Style Pizzeria;31069;GA
AVwcsCfz_7pvs4fzx5E1;1365 Sam Nunn Blvd;Pizza Place,American;Perry;US;32.46707731;-83.74068329;USD; Olive oil, garlic, basil, mozzarella, and ricotta cheese.;Pepperoni Pizza Poppers;Phat Boyz New York Style Pizzeria;31069;GA
AVwcsCfz_7pvs4fzx5E1;1365 Sam Nunn Blvd;Pizza Place,American;Perry;US;32.46707731;-83.74068329;USD;Smoked pepper sauce, squash, onion, almond, feta, salsa verde;Phat Boyz White Pizza;Phat Boyz New York Style Pizzeria;31069;GA
AVwcsCfz_7pvs4fzx5E1;1365 Sam Nunn Blvd;Pizza Place,American;Perry;US;32.46707731;-83.74068329;USD;Red sauce, pork belly, housemade sausage, bacon, ham, mozzarella.;Philly Cheesesteak Pizza;Phat Boyz New York Style Pizzeria;31069;GA
